Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1785954432,20,,Aggregated,31.900000,0.000000,14,17,18,20,23,29,36,48,83,90,90,3796,0,14,16.280883894636236,7.934334000310628,90.40779199949611,1193.541359325606
1785954433,20,,Aggregated,32.300000,0.000000,14,17,18,20,24,29,36,47,83,90,90,3827,0,14,16.28990223335188,7.934334000310628,90.40779199949611,1193.536190227332
1785954434,20,,Aggregated,31.700000,0.000000,14,17,18,20,23,29,36,47,83,90,90,3862,0,14,16.281953707932875,7.934334000310628,90.40779199949611,1193.4857586742621
1785954435,20,,Aggregated,31.900000,0.000000,14,17,18,20,24,29,37,47,83,90,90,3895,0,14,16.30725038845688,7.934334000310628,90.40779199949611,1193.4382541720154
1785954436,20,,Aggregated,32.100000,0.000000,14,17,18,20,24,29,37,47,83,90,90,3921,0,14,16.29403600562135,7.934334000310628,90.40779199949611,1193.4289722009692
1785954437,20,,Aggregated,32.000000,0.000000,14,17,18,20,24,29,37,47,83,90,90,3948,0,14,16.313156189473307,7.934334000310628,90.40779199949611,1193.5060790273556
1785954438,20,,Aggregated,31.700000,0.000000,14,17,18,20,24,29,37,47,83,90,90,3985,0,14,16.318533231879087,7.934334000310628,90.40779199949611,1193.5465495608532
1785954439,20,,Aggregated,31.200000,0.000000,14,17,18,20,24,29,37,47,74,90,90,4020,0,14,16.30123738931281,7.934334000310628,90.40779199949611,1193.5644278606965
1785954440,20,,Aggregated,31.200000,0.000000,14,17,18,20,24,29,36,47,74,90,90,4051,0,14,16.308918532471104,7.934334000310628,90.40779199949611,1193.5129597630214
1785954441,20,,Aggregated,31.700000,0.000000,14,17,18,20,24,29,36,47,74,90,90,4080,0,14,16.29830293481394,7.934334000310628,90.40779199949611,1193.4977941176471
1785954442,20,,Aggregated,32.000000,0.000000,14,17,18,20,23,29,36,46,74,90,90,4112,0,14,16.28798432856047,7.934334000310628,90.40779199949611,1193.4805447470817
1785954443,20,,Aggregated,31.800000,0.000000,14,17,18,20,23,29,36,46,74,90,90,4142,0,14,16.28009783342316,7.934334000310628,90.40779199949611,1193.4582327378077
1785954444,20,,Aggregated,31.600000,0.000000,14,17,18,19,23,29,36,46,74,90,90,4175,0,14,16.258143287913274,7.934334000310628,90.40779199949611,1193.485269461078
